Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Investigation,Not defined,STATE,201.600,204.900,3.300,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2016,2049,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,201.700,205.400,3.700,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2017,2054,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Approach,Not defined,STATE,213.200,214.299,1.099,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2132,NA,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,214.200,216.000,1.800,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2142,2160,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Investigation,Not defined,STATE,214.300,215.700,1.400,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2143,2157,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,218.100,219.800,1.700,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2181,2198,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,221.100,223.800,2.700,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2211,2238,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,224.900,227.800,2.900,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2249,2278,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Approach,Not defined,STATE,237.000,238.099,1.099,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2370,NA,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Approach,Not defined,STATE,237.500,237.899,0.399,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2375,NA,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Investigation,Not defined,STATE,237.900,241.100,3.200,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2379,2411,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,238.100,240.000,1.900,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2381,2400,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Approach,Not defined,STATE,248.200,249.300,1.100,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2482,2493,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Approach,Not defined,STATE,285.200,286.399,1.199,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2852,NA,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Investigation,Not defined,STATE,286.400,289.000,2.600,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2864,2890,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,287.100,287.800,0.700,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2871,2878,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Approach,Not defined,STATE,290.000,292.100,2.100,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2900,2921,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Approach,Not defined,STATE,295.400,295.899,0.499,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2954,NA,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Investigation,Not defined,STATE,295.900,309.100,13.200,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,2959,3091,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,303.800,304.800,1.000,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,3038,3048,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,308.900,310.100,1.200,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,3089,3101,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Approach,Not defined,STATE,316.000,317.499,1.499,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,3160,NA,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,317.500,319.700,2.200,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,3175,3197,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Subject,45.294,Investigation,Not defined,STATE,318.400,319.700,1.300,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,3184,3197,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,320.600,321.700,1.100,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,3206,3217,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,Novel,27.198,Investigation,Not defined,STATE,322.300,323.400,1.100,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,3223,3235,,,,
oxy2_2-250226-143229,2025-03-20 21:04:37.163,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,0.0,325.300,325.800,10.000,No focal subject,0.0,s2_Removed,Not defined,POINT,325.700,325.700,NA,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy2_2-250226-143229/2_26_25_Oxytocin_Pilot-250226-103221_oxy2_2-250226-143229_Cam1.avi,3257,3257,,,,
